city,city_ascii,state_id,state_name,county_name,lat,lng
Graton,Graton,CA,California,Sonoma,38.4375,-122.866
Ardmore,Ardmore,IN,Indiana,St. Joseph,41.6892,-86.3175
Laurium,Laurium,MI,Michigan,Houghton,47.2351,-88.4382
Stewartville,Stewartville,AL,Alabama,Coosa,33.0725,-86.2658
Keenesburg,Keenesburg,CO,Colorado,Weld,40.1327,-104.538
Spencer,Spencer,WI,Wisconsin,Marathon,44.7544,-90.2983
Great Falls,Great Falls,SC,South Carolina,Chester,34.5753,-80.9048
Valatie,Valatie,NY,New York,Columbia,42.4134,-73.6779
Wewahitchka,Wewahitchka,FL,Florida,Gulf,30.1148,-85.1935
Pilot Mountain,Pilot Mountain,NC,North Carolina,Surry,36.3853,-80.4735
Grant,Grant,AL,Alabama,Marshall,34.519,-86.2492
Fannett,Fannett,TX,Texas,Jefferson,29.925,-94.2389
Guttenberg,Guttenberg,IA,Iowa,Clayton,42.7885,-91.1058
Au Sable,Au Sable,MI,Michigan,Iosco,44.4105,-83.3423
Vienna Bend,Vienna Bend,LA,Louisiana,Natchitoches,31.7372,-93.0343
Nanawale Estates,Nanawale Estates,HI,Hawaii,Hawaii,19.5035,-154.9104
Oakland,Oakland,PA,Pennsylvania,Cambria,40.3056,-78.8818
Moodus,Moodus,CT,Connecticut,Lower Connecticut River Valley,41.5047,-72.4448
North Eagle Butte,North Eagle Butte,SD,South Dakota,Dewey,45.0172,-101.2362
Monte Alto,Monte Alto,TX,Texas,Hidalgo,26.3744,-97.9727
Maysville,Maysville,GA,Georgia,Jackson,34.2555,-83.5521
Morrice,Morrice,MI,Michigan,Shiawassee,42.8362,-84.1833
Shell Lake,Shell Lake,WI,Wisconsin,Washburn,45.7322,-91.9033
Homer,Homer,MI,Michigan,Calhoun,42.1461,-84.8103
Shannon,Shannon,MS,Mississippi,Lee,34.1144,-88.6932
Ashaway,Ashaway,RI,Rhode Island,Washington,41.426,-71.7852
Union Point,Union Point,GA,Georgia,Greene,33.6178,-83.0751
Fairfax,Fairfax,OH,Ohio,Hamilton,39.1432,-84.3972
Kayak Point,Kayak Point,WA,Washington,Snohomish,48.1387,-122.3342
China Grove,China Grove,TX,Texas,Bexar,29.393,-98.3443
Hometown,Hometown,PA,Pennsylvania,Schuylkill,40.8216,-75.9866
Black River,Black River,NY,New York,Jefferson,44.0089,-75.7966
Fredericksburg,Fredericksburg,PA,Pennsylvania,Lebanon,40.4441,-76.4377
Homer,Homer,GA,Georgia,Banks,34.3355,-83.4986
Pine Bush,Pine Bush,NY,New York,Orange,41.6093,-74.2966
Thompson Falls,Thompson Falls,MT,Montana,Sanders,47.5993,-115.3425
Marmet,Marmet,WV,West Virginia,Kanawha,38.2458,-81.5711
Pole Ojea,Pole Ojea,PR,Puerto Rico,Cabo Rojo,17.9743,-67.1832
Fairchance,Fairchance,PA,Pennsylvania,Fayette,39.8251,-79.754
Crosbyton,Crosbyton,TX,Texas,Crosby,33.6413,-101.2377
Radium Springs,Radium Springs,NM,New Mexico,Doña Ana,32.4783,-106.9031
Frisco City,Frisco City,AL,Alabama,Monroe,31.4353,-87.4037
Georgetown,Georgetown,CT,Connecticut,Western Connecticut,41.2494,-73.4343
Woodland Park,Woodland Park,NE,Nebraska,Stanton,42.0542,-97.3452
Hillsboro,Hillsboro,ND,North Dakota,Traill,47.403,-97.0635
State Center,State Center,IA,Iowa,Marshall,42.0148,-93.1653
Tuckerman,Tuckerman,AR,Arkansas,Jackson,35.7259,-91.2016
Utica,Utica,SC,South Carolina,Oconee,34.6764,-82.9252
South Browning,South Browning,MT,Montana,Glacier,48.5459,-113.0127
Harpersville,Harpersville,AL,Alabama,Shelby,33.3184,-86.4286
Oak Leaf,Oak Leaf,TX,Texas,Ellis,32.5138,-96.8563
Lone Star,Lone Star,TX,Texas,Morris,32.9392,-94.709
Cienegas Terrace,Cienegas Terrace,TX,Texas,Val Verde,29.3687,-100.9432
Whitwell,Whitwell,TN,Tennessee,Marion,35.1918,-85.5212
Five Points,Five Points,OH,Ohio,Warren,39.5594,-84.1868
Fort Denaud,Fort Denaud,FL,Florida,Hendry,26.7404,-81.5241
Proctor,Proctor,VT,Vermont,Rutland,43.6691,-73.0405
Martinsburg,Martinsburg,PA,Pennsylvania,Blair,40.3109,-78.3243
Eddington,Eddington,PA,Pennsylvania,Bucks,40.0865,-74.9445
Cedar Ridge,Cedar Ridge,CA,California,Tuolumne,38.066,-120.2737
Lorena,Lorena,TX,Texas,McLennan,31.3818,-97.2127
Deerwood,Deerwood,TX,Texas,Montgomery,30.3153,-95.3013
Los Molinos,Los Molinos,CA,California,Tehama,40.027,-122.0981
Warren,Warren,MN,Minnesota,Marshall,48.194,-96.7688
Interlachen,Interlachen,FL,Florida,Putnam,29.6203,-81.8963
Genola,Genola,UT,Utah,Utah,40.0118,-111.8465
Runaway Bay,Runaway Bay,TX,Texas,Wise,33.1774,-97.8709
El Mangó,El Mango,PR,Puerto Rico,Juncos,18.2345,-65.8751
South Palm Beach,South Palm Beach,FL,Florida,Palm Beach,26.5898,-80.039
Mesilla,Mesilla,NM,New Mexico,Doña Ana,32.2693,-106.8091
Vance,Vance,AL,Alabama,Tuscaloosa,33.1746,-87.2314
Smith Valley,Smith Valley,NV,Nevada,Lyon,38.8109,-119.3517
Knightsen,Knightsen,CA,California,Contra Costa,37.9633,-121.6511
Bowman,Bowman,ND,North Dakota,Bowman,46.1843,-103.4029
Auburn,Auburn,KY,Kentucky,Logan,36.8654,-86.711
Englewood,Englewood,TN,Tennessee,McMinn,35.4228,-84.4883
New Plymouth,New Plymouth,ID,Idaho,Payette,43.9705,-116.8189
Patterson Tract,Patterson Tract,CA,California,Tulare,36.3795,-119.2956
Albany,Albany,TX,Texas,Shackelford,32.7272,-99.2957
Pagosa Springs,Pagosa Springs,CO,Colorado,Archuleta,37.2675,-107.0307
New Berlinville,New Berlinville,PA,Pennsylvania,Berks,40.3451,-75.6312
Saint John's University,Saint John's University,MN,Minnesota,Stearns,45.5798,-94.3931
South Lancaster,South Lancaster,MA,Massachusetts,Worcester,42.4373,-71.692
Wilton Center,Wilton Center,CT,Connecticut,Western Connecticut,41.1914,-73.4262
Burton,Burton,OH,Ohio,Geauga,41.4708,-81.1456
Courtland,Courtland,VA,Virginia,Southampton,36.7123,-77.062
Wolf Creek,Wolf Creek,UT,Utah,Weber,41.3253,-111.8288
Beverly,Beverly,OH,Ohio,Washington,39.55,-81.6362
Albion,Albion,NE,Nebraska,Boone,41.6873,-97.9989
Grant Park,Grant Park,IL,Illinois,Kankakee,41.2429,-87.6353
Brookston,Brookston,IN,Indiana,White,40.6008,-86.8664
Owenton,Owenton,KY,Kentucky,Owen,38.5385,-84.8411
Fayette,Fayette,MS,Mississippi,Jefferson,31.7122,-91.062
De Pue,De Pue,IL,Illinois,Bureau,41.328,-89.2959
Gotha,Gotha,FL,Florida,Orange,28.5306,-81.5191
Moville,Moville,IA,Iowa,Woodbury,42.4903,-96.068
Schuylerville,Schuylerville,NY,New York,Saratoga,43.1015,-73.5808
Angola on the Lake,Angola on the Lake,NY,New York,Erie,42.655,-79.0523
McCaysville,McCaysville,GA,Georgia,Fannin,34.9811,-84.3706
Cheswold,Cheswold,DE,Delaware,Kent,39.2189,-75.5882
Campbell,Campbell,MO,Missouri,Dunklin,36.493,-90.0762
Morrisonville,Morrisonville,NY,New York,Clinton,44.6941,-73.5552
Lazy Mountain,Lazy Mountain,AK,Alaska,Matanuska-Susitna,61.6517,-148.902
Homer City,Homer City,PA,Pennsylvania,Indiana,40.5403,-79.1597
Ironton,Ironton,MO,Missouri,Iron,37.5984,-90.6379
Bruceville-Eddy,Bruceville-Eddy,TX,Texas,McLennan,31.3105,-97.2477
Frenchtown,Frenchtown,NJ,New Jersey,Hunterdon,40.5272,-75.0571
Cheswick,Cheswick,PA,Pennsylvania,Allegheny,40.5428,-79.8013
Bryson City,Bryson City,NC,North Carolina,Swain,35.4262,-83.4475
Taft Heights,Taft Heights,CA,California,Kern,35.1337,-119.4711
Bakersfield Country Club,Bakersfield Country Club,CA,California,Kern,35.3899,-118.9409
Ocklawaha,Ocklawaha,FL,Florida,Marion,29.0442,-81.9339
Lakeland,Lakeland,MN,Minnesota,Washington,44.9503,-92.77
Chatham,Chatham,VA,Virginia,Pittsylvania,36.8185,-79.3967
Yorklyn,Yorklyn,PA,Pennsylvania,York,39.9929,-76.6428
Watertown,Watertown,TN,Tennessee,Wilson,36.1007,-86.1394
New Fairview,New Fairview,TX,Texas,Wise,33.1124,-97.4456
Trainer,Trainer,PA,Pennsylvania,Delaware,39.8245,-75.4032
Conyngham,Conyngham,PA,Pennsylvania,Luzerne,40.9913,-76.0599
Roodhouse,Roodhouse,IL,Illinois,Greene,39.484,-90.374
Mount Pulaski,Mount Pulaski,IL,Illinois,Logan,40.0102,-89.2839
Siesta Acres,Siesta Acres,TX,Texas,Maverick,28.7564,-100.491
Sleepy Hollow Lake,Sleepy Hollow Lake,NY,New York,Greene,42.3034,-73.8086
Kenvil,Kenvil,NJ,New Jersey,Morris,40.8816,-74.622
Maple Park,Maple Park,IL,Illinois,DeKalb,41.9095,-88.6076
Harbor Hills,Harbor Hills,OH,Ohio,Licking,39.9366,-82.4343
Tunkhannock,Tunkhannock,PA,Pennsylvania,Wyoming,41.5413,-75.9485
Wardsville,Wardsville,MO,Missouri,Cole,38.4901,-92.1791
Comanche,Comanche,OK,Oklahoma,Stephens,34.3567,-97.9509
Byers,Byers,CO,Colorado,Arapahoe,39.7101,-104.219
Ralls,Ralls,TX,Texas,Crosby,33.6788,-101.3846
Church Hill,Church Hill,PA,Pennsylvania,Mifflin,40.6926,-77.5949
East Dubuque,East Dubuque,IL,Illinois,Jo Daviess,42.4888,-90.6278
Jamesport,Jamesport,NY,New York,Suffolk,40.9546,-72.5807
Salem,Salem,NC,North Carolina,Burke,35.6997,-81.7003
Marks,Marks,MS,Mississippi,Quitman,34.2535,-90.2723
Oakland,Oakland,MO,Missouri,St. Louis,38.5768,-90.3849
Bremen,Bremen,OH,Ohio,Fairfield,39.706,-82.4296
West Chatham,West Chatham,MA,Massachusetts,Barnstable,41.6804,-69.9918
West Carthage,West Carthage,NY,New York,Jefferson,43.973,-75.6219
Jobos,Jobos,PR,Puerto Rico,Guayama,17.9608,-66.1655
La Playa,La Playa,PR,Puerto Rico,Añasco,18.2865,-67.1868
Colfax,Colfax,LA,Louisiana,Grant,31.5208,-92.7001
Rockvale,Rockvale,TN,Tennessee,Rutherford,35.7669,-86.521
Lykens,Lykens,PA,Pennsylvania,Dauphin,40.5641,-76.6983
Ucon,Ucon,ID,Idaho,Bonneville,43.5936,-111.9594
Justice,Justice,OK,Oklahoma,Rogers,36.2908,-95.5636
Princeville,Princeville,NC,North Carolina,Edgecombe,35.8861,-77.5194
Oberlin,Oberlin,KS,Kansas,Decatur,39.823,-100.5308
Sea Bright,Sea Bright,NJ,New Jersey,Monmouth,40.3653,-73.977
Clarksville,Clarksville,VA,Virginia,Mecklenburg,36.6171,-78.5638
Meadview,Meadview,AZ,Arizona,Mohave,35.9532,-114.0789
